img/sg/0/sg-0000.png,1000,1601,0.62461
img/sg/0/sg-0001.png,1000,1973,0.506842
img/sg/0/sg-0002.png,1000,1641,0.609385
img/sg/0/sg-0003.png,1000,1606,0.622665
img/sg/0/sg-0004.png,1000,1660,0.60241
img/sg/0/sg-0005.png,1000,1070,0.934579
img/sg/0/sg-0006.png,1000,1277,0.783085
img/sg/0/sg-0007.png,1000,1663,0.601323
img/sg/0/sg-0008.png,1000,1651,0.605694
img/sg/0/sg-0009.png,1000,1657,0.6035
img/sg/0/sg-0010.png,1000,1669,0.599161
img/sg/0/sg-0011.png,1000,1646,0.607533
img/sg/0/sg-0012.png,1000,1653,0.604961
img/sg/0/sg-0013.png,1000,1633,0.61237
img/sg/0/sg-0014.png,1000,1671,0.598444
img/sg/0/sg-0015.png,1000,1652,0.605327
img/sg/0/sg-0016.png,1000,1665,0.600601
img/sg/0/sg-0017.png,1000,1122,0.891266
img/sg/0/sg-0018.png,1000,1678,0.595948
img/sg/0/sg-0019.png,1000,1272,0.786164
img/sg/0/sg-0020.png,1000,1493,0.669792
img/sg/0/sg-0021.png,1000,1668,0.59952
img/sg/0/sg-0022.png,1000,1688,0.592417
img/sg/0/sg-0023.png,1000,1687,0.592768
img/sg/0/sg-0024.png,1000,1682,0.59453
img/sg/0/sg-0025.png,1000,1684,0.593824
img/sg/0/sg-0026.png,1000,1683,0.594177
img/sg/0/sg-0027.png,1000,1657,0.6035
img/sg/0/sg-0028.png,1000,1697,0.589275
img/sg/0/sg-0029.png,1000,1677,0.596303
img/sg/0/sg-0030.png,1000,1687,0.592768
img/sg/0/sg-0031.png,1000,1667,0.59988
img/sg/0/sg-0032.png,1000,1674,0.597372
img/sg/0/sg-0033.png,1000,1676,0.596659
img/sg/0/sg-0034.png,1000,1693,0.590667
img/sg/0/sg-0035.png,1000,1682,0.59453
img/sg/0/sg-0036.png,1000,1740,0.574713
img/sg/0/sg-0037.png,1000,1694,0.590319
img/sg/0/sg-0038.png,1000,1702,0.587544
img/sg/0/sg-0039.png,1000,1684,0.593824
img/sg/0/sg-0040.png,1000,1691,0.591366
img/sg/0/sg-0041.png,1000,1699,0.588582
img/sg/0/sg-0042.png,1000,1693,0.590667
img/sg/0/sg-0043.png,1000,1679,0.595593
img/sg/0/sg-0044.png,1000,1743,0.573723
img/sg/0/sg-0045.png,1000,1690,0.591716
img/sg/0/sg-0046.png,1000,1703,0.587199
img/sg/0/sg-0047.png,1000,1685,0.593472
img/sg/0/sg-0048.png,1000,1710,0.584795
img/sg/0/sg-0049.png,1000,1704,0.586854
img/sg/0/sg-0050.png,1000,1669,0.599161
img/sg/0/sg-0051.png,1000,1680,0.595238
img/sg/0/sg-0052.png,1000,1693,0.590667
img/sg/0/sg-0053.png,1000,1686,0.59312
img/sg/0/sg-0054.png,1000,1699,0.588582
img/sg/0/sg-0055.png,1000,1678,0.595948
img/sg/0/sg-0056.png,1000,1688,0.592417
