mean 0.620935900884957, prms 0.0394989620619415, median 0.618721, min 0.176991, max 1.52147, adev 0.00632229877359294, rms 0.0394814807767029
=== Full report: ===
    1 hw-p001.png 1x1 1.00 9.60
    2 hw-p002.png 1x1 1.00 9.60
    3 hw-p003.png 960x1680 0.57 -1.25
    4 hw-p004.png 1196x1260 0.95 8.31
    5 hw-p005.png 1000x1712 0.58 -0.93
    6 hw-p006.png 1x1 1.00 9.60
    7 hw-p007.png 1092x1572 0.69 1.87
    8 hw-p008.png 1088x1768 0.62 -0.14
    9 hw-p009.png 1088x1760 0.62 -0.07
   10 hw-p010.png 1080x1764 0.61 -0.22
   11 hw-p011.png 1084x1764 0.61 -0.16
   12 hw-p012.png 1084x1764 0.61 -0.16
   13 hw-p013.png 1088x1768 0.62 -0.14
   14 hw-p014.png 1084x1772 0.61 -0.23
   15 hw-p015.png 1080x1784 0.61 -0.39
   16 hw-p016.png 1016x1672 0.61 -0.34
   17 hw-p017.png 992x652 1.52 22.80
   18 hw-p018.png 1x1 1.00 9.60
   19 hw-p019.png 1084x1540 0.70 2.10
   20 hw-p020.png 1084x1760 0.62 -0.13
   21 hw-p021.png 1088x1764 0.62 -0.11
   22 hw-p022.png 1084x1760 0.62 -0.13
   23 hw-p023.png 1088x1768 0.62 -0.14
   24 hw-p024.png 1088x1760 0.62 -0.07
   25 hw-p025.png 1060x1764 0.60 -0.51
   26 hw-p026.png 1084x1760 0.62 -0.13
   27 hw-p027.png 1084x1768 0.61 -0.20
   28 hw-p028.png 1084x1760 0.62 -0.13
   29 hw-p029.png 1084x1764 0.61 -0.16
   30 hw-p030.png 1092x1764 0.62 -0.05
   31 hw-p031.png 1084x1764 0.61 -0.16
   32 hw-p032.png 1088x1752 0.62 0.00
   33 hw-p033.png 1084x1760 0.62 -0.13
   34 hw-p034.png 1084x1756 0.62 -0.09
   35 hw-p035.png 1096x1764 0.62 0.01
   36 hw-p036.png 1080x1760 0.61 -0.18
   37 hw-p037.png 1096x1756 0.62 0.08
   38 hw-p038.png 1092x1764 0.62 -0.05
   39 hw-p039.png 1096x1764 0.62 0.01
   40 hw-p040.png 1092x1764 0.62 -0.05
   41 hw-p041.png 1084x1764 0.61 -0.16
   42 hw-p042.png 1100x1760 0.62 0.10
   43 hw-p043.png 1092x1764 0.62 -0.05
   44 hw-p044.png 1088x1760 0.62 -0.07
   45 hw-p045.png 1084x1764 0.61 -0.16
   46 hw-p046.png 1088x1764 0.62 -0.11
   47 hw-p047.png 1088x1760 0.62 -0.07
   48 hw-p048.png 1088x1756 0.62 -0.03
   49 hw-p049.png 1092x1756 0.62 0.02
   50 hw-p050.png 1092x1756 0.62 0.02
   51 hw-p051.png 1084x1764 0.61 -0.16
   52 hw-p052.png 1088x1760 0.62 -0.07
   53 hw-p053.png 1076x1764 0.61 -0.28
   54 hw-p054.png 1084x1760 0.62 -0.13
   55 hw-p055.png 1092x1760 0.62 -0.01
   56 hw-p056.png 1088x1760 0.62 -0.07
   57 hw-p057.png 1088x1764 0.62 -0.11
   58 hw-p058.png 1092x1768 0.62 -0.08
   59 hw-p059.png 1092x1760 0.62 -0.01
   60 hw-p060.png 1088x1760 0.62 -0.07
   61 hw-p061.png 1096x1768 0.62 -0.03
   62 hw-p062.png 1088x1764 0.62 -0.11
   63 hw-p063.png 1092x1756 0.62 0.02
   64 hw-p064.png 1088x1752 0.62 0.00
   65 hw-p065.png 1084x1752 0.62 -0.06
   66 hw-p066.png 1088x1752 0.62 0.00
   67 hw-p067.png 1088x1756 0.62 -0.03
   68 hw-p068.png 1092x1752 0.62 0.06
   69 hw-p069.png 1092x1752 0.62 0.06
   70 hw-p070.png 1092x1756 0.62 0.02
   71 hw-p071.png 1092x1760 0.62 -0.01
   72 hw-p072.png 1088x1756 0.62 -0.03
   73 hw-p073.png 1092x1756 0.62 0.02
   74 hw-p074.png 1088x1760 0.62 -0.07
   75 hw-p075.png 1096x1768 0.62 -0.03
